Lat,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,Lon,Province/State,Country/Region,Last Update,date
37.6681,3479,191,1311,3288,21,101.62699591593265,36075,1105,5.490083357286577,84000021,USA,1053.8068058830902,31.76200057487784,-84.6701,Kentucky,US,2020-04-24T03:33:00Z,2020-04-24
31.1695,25739,1599,NA,24140,22,559.8762394866862,143315,1727,6.212362562648122,84000022,USA,3117.396295972432,6.709662380045845,-91.8678,Louisiana,US,2020-04-24T03:33:00Z,2020-04-24
44.6939,937,44,485,893,23,79.81219857479434,17721,150,4.695837780149413,84000023,USA,1509.447140815294,16.008537886873,-69.3819,Maine,US,2020-04-24T03:33:00Z,2020-04-24
39.0639,15737,748,1040,14989,24,264.78399753673654,80100,3477,4.753129567261867,84000024,USA,1347.728169453682,22.094427146215924,-76.8021,Maryland,US,2020-04-24T03:33:00Z,2020-04-24
42.2302,46023,2360,NA,43663,25,670.5205242831493,195076,4493,5.127870847185103,84000025,USA,2842.1107227920743,9.762510049323165,-71.5301,Massachusetts,US,2020-04-24T03:33:00Z,2020-04-24
43.3266,35296,2977,3237,32319,26,443.0130864328623,128321,3611,8.43438349954669,84000026,USA,1610.604098599029,10.230621033544878,-84.5361,Michigan,US,2020-04-24T03:33:00Z,2020-04-24
45.6945,2942,200,1536,2742,27,59.47704675235512,51548,712,6.798096532970768,84000027,USA,1042.1219598879682,24.201223657375934,-93.9002,Minnesota,US,2020-04-24T03:33:00Z,2020-04-24
32.7416,5153,201,NA,4952,28,177.98388093973279,55389,946,3.90064040364836,84000028,USA,1913.1281159268115,18.35823791965845,-89.6787,Mississippi,US,2020-04-24T03:33:00Z,2020-04-24
38.4561,6506,252,NA,6254,29,111.0341983965747,59450,884,3.873347679065478,84000029,USA,1014.5993075125062,13.58745773132493,-92.2884,Missouri,US,2020-04-24T03:33:00Z,2020-04-24
46.9219,442,14,306,428,30,51.04002715976106,11875,59,3.167420814479638,84000030,USA,1371.2676980139424,13.34841628959276,-110.4544,Montana,US,2020-04-24T03:33:00Z,2020-04-24
41.1254,2202,47,NA,2155,31,144.367693106541,17360,NA,2.1344232515894643,84000031,USA,1138.1576531923486,NA,-98.2681,Nebraska,US,2020-04-24T03:33:00Z,2020-04-24
38.3135,4208,195,NA,4013,32,139.4903100974344,34749,NA,4.63403041825095,84000032,USA,1151.8889699562137,NA,-117.0554,Nevada,US,2020-04-24T03:33:00Z,2020-04-24
43.4525,1670,51,550,1619,33,125.73899896698259,16012,213,3.053892215568862,84000033,USA,1205.5885338079793,12.754491017964073,-71.5639,New Hampshire,US,2020-04-24T03:33:00Z,2020-04-24
40.2989,100025,5426,NA,94599,34,1126.1299296682462,200148,7240,5.42464383904024,84000034,USA,2253.363190834693,7.238190452386903,-74.521,New Jersey,US,2020-04-24T03:33:00Z,2020-04-24
34.8405,2379,78,547,2301,35,142.66584229517497,41232,331,3.278688524590164,84000035,USA,2472.6347244702206,13.913408995376209,-106.2485,New Mexico,US,2020-04-24T03:33:00Z,2020-04-24
42.1657,263460,20973,23887,242487,36,1562.5384577746609,695920,57103,7.960601229788203,84000036,USA,4127.388459479776,21.67425795187125,-74.9481,New York,US,2020-04-24T03:33:00Z,2020-04-24
35.6301,7820,281,NA,7539,37,78.84753538434393,96185,486,3.5933503836317136,84000037,USA,969.8146024223939,6.2148337595907925,-79.8064,North Carolina,US,2020-04-24T03:33:00Z,2020-04-24
47.5289,709,15,269,694,38,116.91605460260085,16330,65,2.1156558533145273,84000038,USA,2692.862019267238,9.16784203102962,-99.78399999999999,North Dakota,US,2020-04-24T03:33:00Z,2020-04-24
15.0979,14,2,11,12,69,25.388074858552155,65,NA,14.285714285714286,580,MNP,117.87320470042071,NA,145.6739,Northern Mariana Islands,US,2020-04-24T03:33:00Z,2020-04-24
40.3888,14694,656,NA,14038,39,131.50334799254688,102325,2960,4.464407241050769,84000039,USA,915.7533743934504,20.144276575472983,-82.7649,Ohio,US,2020-04-24T03:33:00Z,2020-04-24
35.5653,3017,179,1884,2838,40,82.4850162700806,46036,622,5.933046072257209,84000040,USA,1258.6278452135998,20.61650646337421,-96.9289,Oklahoma,US,2020-04-24T03:33:00Z,2020-04-24
44.571999999999996,2127,83,NA,2044,41,53.081126028618385,43976,512,3.902209685002351,84000041,USA,1097.4591435047118,24.071462153267515,-122.0709,Oregon,US,2020-04-24T03:33:00Z,2020-04-24
40.5908,38379,1724,NA,36655,42,304.89778865488506,178708,2750,4.4920399176633055,84000042,USA,1419.7262569357515,7.165376898824878,-77.2098,Pennsylvania,US,2020-04-24T03:33:00Z,2020-04-24
18.2208,1416,69,NA,1347,72,48.27149854367343,10228,NA,4.872881355932203,630,PRI,348.6729428705451,NA,-66.5901,Puerto Rico,US,2020-04-24T03:33:00Z,2020-04-24
41.6809,6256,189,342,6067,44,590.5446774045863,44419,576,3.0210997442455243,84000044,USA,4192.999364711369,9.207161125319693,-71.5118,Rhode Island,US,2020-04-24T03:33:00Z,2020-04-24
33.8569,4917,150,3317,4767,45,97.56000773813362,44463,837,3.050640634533252,84000045,USA,882.2067569779612,17.022574740695546,-80.945,South Carolina,US,2020-04-24T03:33:00Z,2020-04-24
44.2998,1956,9,1064,1947,46,265.79987280742284,14065,119,0.4601226993865031,84000046,USA,1911.2858952128845,6.083844580777096,-99.4388,South Dakota,US,2020-04-24T03:33:00Z,2020-04-24
35.7478,8266,171,4193,8095,47,125.9114911981531,123100,793,2.0687152189692717,84000047,USA,1875.115481066132,9.593515606097267,-86.6923,Tennessee,US,2020-04-24T03:33:00Z,2020-04-24
31.0545,22650,604,8025,22046,48,98.54440987582926,225078,1649,2.6666666666666665,84000048,USA,979.2573371316511,7.2803532008830025,-97.5635,Texas,US,2020-04-24T03:33:00Z,2020-04-24
40.15,3612,35,1050,3577,49,126.03449828011063,80627,301,0.9689922480620154,84000049,USA,2813.3398374392245,8.333333333333334,-111.8624,Utah,US,2020-04-24T03:33:00Z,2020-04-24
44.0459,825,43,1710,782,50,135.11499514404898,13852,44,5.212121212121212,84000050,USA,2268.6217124065047,5.333333333333333,-72.7107,Vermont,US,2020-04-24T03:33:00Z,2020-04-24
18.3358,54,3,48,51,78,50.341201476675245,637,NA,5.555555555555555,850,VIR,593.8397285304098,NA,-64.8963,Virgin Islands,US,2020-04-24T03:33:00Z,2020-04-24
37.7693,10998,373,1567,10625,51,139.08789803761874,64518,1753,3.3915257319512637,84000051,USA,815.9368072004988,15.939261683942535,-78.17,Virginia,US,2020-04-24T03:33:00Z,2020-04-24
47.4009,12753,711,NA,12042,53,168.92726484465064,147953,544,5.57515878616796,84000053,USA,1959.797350863373,4.265662981259312,-121.4905,Washington,US,2020-04-24T03:33:00Z,2020-04-24
38.4912,981,31,380,950,54,74.14977195732722,27905,108,3.1600407747196737,84000054,USA,2109.224654912555,11.009174311926605,-80.9545,West Virginia,US,2020-04-24T03:33:00Z,2020-04-24
44.2685,5052,258,NA,4794,55,97.6312818975718,56508,1318,5.10688836104513,84000055,USA,1092.0325569018185,26.08867775138559,-89.6165,Wisconsin,US,2020-04-24T03:33:00Z,2020-04-24
42.756,453,7,275,446,56,91.10288794143673,7567,52,1.5452538631346577,84000056,USA,1521.8003378650149,11.479028697571744,-107.3025,Wyoming,US,2020-04-24T03:33:00Z,2020-04-24
NA,0,0,80203,-80203,NA,NA,NA,NA,NA,84070001,USA,NA,NA,NA,Recovered,US,2020-04-24T03:33:00Z,2020-04-24
32.3182,6026,209,NA,5817,1,128.51636536268552,52889,769,3.4683040159309657,84000001,USA,1127.9625037615456,12.761367407899105,-86.9023,Alabama,US,2020-04-25T06:32:46Z,2020-04-25
61.3707,339,9,208,330,2,56.712767399025346,12281,36,2.6548672566371683,84000002,USA,2054.5412873965493,10.619469026548673,-152.4044,Alaska,US,2020-04-25T06:32:46Z,2020-04-25
-14.270999999999999,0,0,NA,NA,60,0,3,NA,NA,16,ASM,5.3917075537822825,NA,-170.132,American Samoa,US,2020-04-25T06:32:46Z,2020-04-25
33.7298,6045,266,1313,5779,4,83.05035076923585,60714,984,4.400330851943755,84000004,USA,834.130520529923,16.277915632754343,-111.4312,Arizona,US,2020-04-25T06:32:46Z,2020-04-25
34.9697,2810,47,929,2763,5,108.53498244707374,35578,291,1.6725978647686832,84000005,USA,1374.1842012462596,10.355871886120996,-92.3731,Arkansas,US,2020-04-25T06:32:46Z,2020-04-25
36.1162,41355,1621,NA,39734,6,105.47425540608162,494173,4880,3.9197195018740176,84000006,USA,1260.3682557560046,11.800265989602226,-119.6816,California,US,2020-04-25T06:32:46Z,2020-04-25
39.0598,12256,674,NA,11582,8,216.2767679116992,56789,2366,5.499347258485639,84000008,USA,1002.1329449198341,19.304830287206265,-105.3111,Colorado,US,2020-04-25T06:32:46Z,2020-04-25
41.5978,23936,1767,NA,22169,9,671.3625018126171,74038,1877,7.382185828877005,84000009,USA,2076.6350647226996,7.841744652406417,-72.7554,Connecticut,US,2020-04-25T06:32:46Z,2020-04-25
39.3185,3442,100,703,3342,10,353.47373696296023,17379,277,2.905287623474724,84000010,USA,1784.7240193722503,8.047646717024985,-75.5071,Delaware,US,2020-04-25T06:32:46Z,2020-04-25
NA,49,0,0,49,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,Diamond Princess,US,2020-04-25T06:32:46Z,2020-04-25
38.8974,3528,153,651,3375,11,499.894438390986,16533,402,4.336734693877551,84000011,USA,2342.6175595006157,11.394557823129253,-77.0268,District of Columbia,US,2020-04-25T06:32:46Z,2020-04-25
27.7663,30533,1046,NA,29487,12,143.80241407955293,319038,5009,3.4258015917204334,84000012,USA,1502.5852219930046,16.40520093014116,-81.6868,Florida,US,2020-04-25T06:32:46Z,2020-04-25
33.0406,22491,899,NA,21592,13,221.81801218278056,107520,4322,3.9971544173224847,84000013,USA,1060.418508287429,19.216575519096526,-83.6431,Georgia,US,2020-04-25T06:32:46Z,2020-04-25
NA,103,3,0,100,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,Grand Princess,US,2020-04-25T06:32:46Z,2020-04-25
13.4443,141,5,126,136,66,85.85572584622692,1374,2,3.5460992907801416,316,GUM,836.6366476079133,1.4184397163120568,144.7937,Guam,US,2020-04-25T06:32:46Z,2020-04-25
21.0943,601,13,463,588,15,42.4499182786099,28040,67,2.1630615640599,84000015,USA,1980.5253053780727,11.148086522462563,-157.4983,Hawaii,US,2020-04-25T06:32:46Z,2020-04-25
44.2405,1870,54,867,1816,16,116.1132246753642,19361,168,2.8877005347593583,84000016,USA,1202.1754775078748,8.983957219251337,-114.4788,Idaho,US,2020-04-25T06:32:46Z,2020-04-25
40.3495,39658,1795,NA,37863,17,337.927510297041,189632,4828,4.526199001462504,84000017,USA,1615.8623640286569,12.174088456301376,-88.9861,Illinois,US,2020-04-25T06:32:46Z,2020-04-25
39.8494,13681,741,NA,12940,18,209.06192762401676,75553,NA,5.41627074044295,84000018,USA,1154.53956712063,NA,-86.2583,Indiana,US,2020-04-25T06:32:46Z,2020-04-25
42.0115,4445,107,1604,4338,19,169.61033123428624,31973,278,2.4071991001124857,84000019,USA,1220.0115006870267,6.25421822272216,-93.2105,Iowa,US,2020-04-25T06:32:46Z,2020-04-25
38.5266,2959,118,NA,2841,20,121.34568634334063,23588,457,3.9878337276106794,84000020,USA,967.32073317564,15.44440689422102,-96.7265,Kansas,US,2020-04-25T06:32:46Z,2020-04-25
37.6681,3779,200,1341,3579,21,110.39046207712259,44962,1143,5.292405398253506,84000021,USA,1313.4098851314068,30.246096851018788,-84.6701,Kentucky,US,2020-04-25T06:32:46Z,2020-04-25
31.1695,26140,1660,14927,24480,22,568.5988150348489,143716,1697,6.350420811017598,84000022,USA,3126.118871520595,6.491966335118592,-91.8678,Louisiana,US,2020-04-25T06:32:46Z,2020-04-25
44.6939,965,47,499,918,23,82.19719490360356,17749,152,4.870466321243524,84000023,USA,1511.8321371441032,15.751295336787564,-69.3819,Maine,US,2020-04-25T06:32:46Z,2020-04-25
39.0639,16616,798,1108,15818,24,279.5736737034005,84716,3618,4.80259990370727,84000024,USA,1425.3950012913624,21.774193548387096,-76.8021,Maryland,US,2020-04-25T06:32:46Z,2020-04-25
42.2302,50969,2556,NA,48413,25,742.5800274251534,215213,4752,5.014812925503738,84000025,USA,3135.4916800849446,9.323314171359062,-71.5301,Massachusetts,US,2020-04-25T06:32:46Z,2020-04-25
43.3266,36641,3085,3237,33556,26,459.89467645020704,136296,3022,8.419530034660626,84000026,USA,1710.7012587390468,8.247591495865288,-84.5361,Michigan,US,2020-04-25T06:32:46Z,2020-04-25
45.6945,3185,221,1594,2964,27,64.38966482197522,53787,756,6.938775510204081,84000027,USA,1087.386782348377,23.736263736263737,-93.9002,Minnesota,US,2020-04-25T06:32:46Z,2020-04-25
32.7416,5434,209,NA,5225,28,187.68958063778535,55670,970,3.8461538461538463,84000028,USA,1922.833815624864,17.85057048214943,-89.6787,Mississippi,US,2020-04-25T06:32:46Z,2020-04-25
38.4561,6788,272,NA,6516,29,115.84693186534723,67017,877,4.007071302298173,84000029,USA,1143.7409889245691,12.919858573954036,-92.2884,Missouri,US,2020-04-25T06:32:46Z,2020-04-25
46.9219,444,14,325,430,30,51.27097750890025,12127,59,3.1531531531531534,84000030,USA,1400.3674420054804,13.288288288288289,-110.4544,Montana,US,2020-04-25T06:32:46Z,2020-04-25
41.1254,2424,50,NA,2374,31,158.9224741554293,19973,NA,2.062706270627063,84000031,USA,1309.471359862372,NA,-98.2681,Nebraska,US,2020-04-25T06:32:46Z,2020-04-25
38.3135,4398,197,NA,4201,32,145.7885893081075,36192,NA,4.47930877671669,84000032,USA,1199.7227431193785,NA,-117.0554,Nevada,US,2020-04-25T06:32:46Z,2020-04-25
43.4525,1720,53,578,1667,33,129.5036396546168,17727,224,3.0813953488372094,84000033,USA,1334.7157093938326,13.023255813953488,-71.5639,New Hampshire,US,2020-04-25T06:32:46Z,2020-04-25
40.2989,102196,5683,NA,96513,34,1150.5720998987863,205962,6847,5.56088300911973,84000034,USA,2318.8200207381287,6.699870836431955,-74.521,New Jersey,US,2020-04-25T06:32:46Z,2020-04-25
34.8405,2521,84,614,2437,35,151.18141590001517,51510,412,3.332011106703689,84000035,USA,3088.9943407416827,16.342721142403807,-106.2485,New Mexico,US,2020-04-25T06:32:46Z,2020-04-25
42.1657,271590,21411,23887,250179,36,1610.7561669590075,730656,57103,7.883574505688722,84000036,USA,4333.402032201482,21.025442762988327,-74.9481,New York,US,2020-04-25T06:32:46Z,2020-04-25
35.6301,8290,294,NA,7996,37,83.58645375143365,100584,477,3.546441495778046,84000037,USA,1014.1688617773465,5.753920386007238,-79.8064,North Carolina,US,2020-04-25T06:32:46Z,2020-04-25
47.5289,748,15,285,733,38,123.34726211952811,17449,67,2.0053475935828877,84000038,USA,2877.3882041759975,8.957219251336898,-99.78399999999999,North Dakota,US,2020-04-25T06:32:46Z,2020-04-25
15.0979,14,2,11,12,69,25.388074858552155,65,NA,14.285714285714286,580,MNP,117.87320470042071,NA,145.6739,Northern Mariana Islands,US,2020-04-25T06:32:46Z,2020-04-25
40.3888,15169,690,NA,14479,39,135.75434093500365,107109,3053,4.548750741644143,84000039,USA,958.5675854181097,20.126573933680532,-82.7649,Ohio,US,2020-04-25T06:32:46Z,2020-04-25
35.5653,3121,188,1961,2933,40,85.32838441462432,53012,637,6.023710349247036,84000040,USA,1449.352231524532,20.410124959948735,-96.9289,Oklahoma,US,2020-04-25T06:32:46Z,2020-04-25
44.571999999999996,2177,86,NA,2091,41,54.32891930620697,45492,520,3.9503904455672942,84000041,USA,1135.2922356811978,23.88608176389527,-122.0709,Oregon,US,2020-04-25T06:32:46Z,2020-04-25
40.5908,40208,1747,NA,38461,42,319.42808010202504,186143,2746,4.344906486271388,84000042,USA,1478.7928052733598,6.829486669319539,-77.2098,Pennsylvania,US,2020-04-25T06:32:46Z,2020-04-25
18.2208,1276,77,NA,1199,72,43.498892755457135,10589,NA,6.0344827586206895,630,PRI,360.9794477958743,NA,-66.5901,Puerto Rico,US,2020-04-25T06:32:46Z,2020-04-25
41.6809,6699,202,377,6497,44,632.3623391837154,47257,576,3.0153754291685324,84000044,USA,4460.896710375406,8.598298253470666,-71.5118,Rhode Island,US,2020-04-25T06:32:46Z,2020-04-25
33.8569,5070,157,3701,4913,45,100.59573708202917,46996,944,3.096646942800789,84000045,USA,932.4649427824543,18.619329388560157,-80.945,South Carolina,US,2020-04-25T06:32:46Z,2020-04-25
44.2998,2040,10,1190,2030,46,277.21459127154526,14824,124,0.49019607843137253,84000046,USA,2014.4260299065625,6.078431372549019,-99.4388,South Dakota,US,2020-04-25T06:32:46Z,2020-04-25
35.7478,8728,169,4370,8559,47,132.94888642360033,131328,808,1.9362969752520622,84000047,USA,2000.4481388907634,9.25756186984418,-86.6923,Tennessee,US,2020-04-25T06:32:46Z,2020-04-25
31.0545,23642,624,9156,23018,48,102.86035047613048,242547,1674,2.639370611623382,84000048,USA,1055.2605290133667,7.080619236951189,-97.5635,Texas,US,2020-04-25T06:32:46Z,2020-04-25
40.15,3782,39,1252,3743,49,131.96635451145582,84697,315,1.0312004230565839,84000049,USA,2955.355454272018,8.328926493918562,-111.8624,Utah,US,2020-04-25T06:32:46Z,2020-04-25
44.0459,827,44,1710,783,50,135.4425466474285,14310,32,5.32043530834341,84000050,USA,2343.631006680413,3.8694074969770256,-72.7107,Vermont,US,2020-04-25T06:32:46Z,2020-04-25
18.3358,54,3,50,51,78,50.341201476675245,696,NA,5.555555555555555,850,VIR,648.8421523660364,NA,-64.8963,Virgin Islands,US,2020-04-25T06:32:46Z,2020-04-25
37.7693,11594,411,1672,11183,51,146.6253036777734,69440,1837,3.544937036398137,84000051,USA,878.1836370005678,15.844402277039848,-78.17,Virginia,US,2020-04-25T06:32:46Z,2020-04-25
47.4009,12977,722,NA,12255,53,171.89438688065798,160324,455,5.563689604685212,84000053,USA,2123.6646129501896,3.5062032827309855,-121.4905,Washington,US,2020-04-25T06:32:46Z,2020-04-25
38.4912,1010,32,439,978,54,76.3417631772686,29811,97,3.1683168316831685,84000054,USA,2253.2913881955983,9.603960396039604,-80.9545,West Virginia,US,2020-04-25T06:32:46Z,2020-04-25
44.2685,5356,263,NA,5093,55,103.5061650521367,59929,1353,4.910380881254667,84000055,USA,1158.1443176642083,25.26138909634055,-89.6165,Wisconsin,US,2020-04-25T06:32:46Z,2020-04-25
42.756,473,7,321,466,56,95.12509049955756,8045,54,1.4799154334038056,84000056,USA,1617.9309790041027,11.416490486257928,-107.3025,Wyoming,US,2020-04-25T06:32:46Z,2020-04-25
NA,0,0,99079,-99079,NA,NA,NA,NA,NA,84070001,USA,NA,NA,NA,Recovered,US,2020-04-25T06:32:46Z,2020-04-25
32.3182,6026,209,NA,5817,1,128.51636536268552,71344,839,3.4683040159309657,84000001,USA,1521.551870301267,13.923000331895121,-86.9023,Alabama,US,2020-04-26T02:32:45Z,2020-04-26
61.3707,339,9,217,330,2,56.712767399025346,15732,32,2.6548672566371683,84000002,USA,2631.8739136326453,9.43952802359882,-152.4044,Alaska,US,2020-04-26T02:32:45Z,2020-04-26
-14.270999999999999,0,0,NA,NA,60,0,3,NA,NA,16,ASM,5.3917075537822825,NA,-170.132,American Samoa,US,2020-04-26T02:32:45Z,2020-04-26
33.7298,6286,273,1345,6013,4,86.36137385201266,62508,1022,4.342984409799555,84000004,USA,858.7777214033737,16.258351893095767,-111.4312,Arizona,US,2020-04-26T02:32:45Z,2020-04-26
34.9697,2911,48,964,2863,5,112.43606188734223,38053,291,1.6489178976296806,84000005,USA,1469.7799598072943,9.996564754379937,-92.3731,Arkansas,US,2020-04-26T02:32:45Z,2020-04-26
36.1162,42368,1689,NA,40679,6,108.05787094776608,506035,4847,3.986499244712991,84000006,USA,1290.6218071434291,11.440237915407854,-119.6816,California,US,2020-04-26T02:32:45Z,2020-04-26
39.0598,12968,684,2086,12284,8,228.84114933737888,56789,2366,5.27452190006169,84000008,USA,1002.1329449198341,18.2449105490438,-105.3111,Colorado,US,2020-04-26T02:32:45Z,2020-04-26
41.5978,24583,1865,NA,22718,9,689.5097084750821,77602,1810,7.5865435463531705,84000009,USA,2176.598966647005,7.362811699141683,-72.7554,Connecticut,US,2020-04-26T02:32:45Z,2020-04-26
39.3185,3576,112,809,3464,10,367.234771464133,17698,300,3.131991051454139,84000010,USA,1817.4834970280274,8.389261744966444,-75.5071,Delaware,US,2020-04-26T02:32:45Z,2020-04-26
NA,49,0,0,49,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,Diamond Princess,US,2020-04-26T02:32:45Z,2020-04-26
38.8974,3699,165,652,3534,11,524.1240157619777,17302,402,4.4606650446066505,84000011,USA,2451.579810952619,10.86780210867802,-77.0268,District of Columbia,US,2020-04-26T02:32:45Z,2020-04-26
27.7663,30839,1055,NA,29784,12,145.24359374445135,333099,5045,3.420992898602419,84000012,USA,1568.8088405163267,16.359155614643797,-81.6868,Florida,US,2020-04-26T02:32:45Z,2020-04-26
33.0406,23222,907,NA,22315,13,229.0275167359624,119014,4326,3.905779002669882,84000013,USA,1173.778351425968,18.6288864008268,-83.6431,Georgia,US,2020-04-26T02:32:45Z,2020-04-26
NA,103,3,0,100,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,Grand Princess,US,2020-04-26T02:32:45Z,2020-04-26
13.4443,141,5,128,136,66,85.85572584622692,1449,2,3.5460992907801416,316,GUM,882.3045868878213,1.4184397163120568,144.7937,Guam,US,2020-04-26T02:32:45Z,2020-04-26
21.0943,605,13,463,592,15,42.73244685284358,28040,67,2.1487603305785123,84000015,USA,1980.5253053780727,11.074380165289256,-157.4983,Hawaii,US,2020-04-26T02:32:45Z,2020-04-26
44.2405,1887,56,867,1831,16,117.16879944514022,19361,168,2.96767355590885,84000016,USA,1202.1754775078748,8.90302066772655,-114.4788,Idaho,US,2020-04-26T02:32:45Z,2020-04-26
40.3495,41777,1875,NA,39902,17,355.9835997195895,201617,4699,4.488115470234818,84000017,USA,1717.9870604558605,11.247815783804485,-88.9861,Illinois,US,2020-04-26T02:32:45Z,2020-04-26
39.8494,14399,786,NA,13613,18,220.0338203244074,79774,1515,5.458712410584068,84000018,USA,1219.0414600013387,10.521563997499827,-86.2583,Indiana,US,2020-04-26T02:32:45Z,2020-04-26
42.0115,5092,112,1723,4980,19,194.2982692114703,34350,293,2.199528672427337,84000019,USA,1310.7120085259241,5.754124116260801,-93.2105,Iowa,US,2020-04-26T02:32:45Z,2020-04-26
38.5266,3135,120,NA,3015,20,128.56327363513785,25199,474,3.827751196172249,84000020,USA,1033.3862623068064,15.119617224880383,-96.7265,Kansas,US,2020-04-26T02:32:45Z,2020-04-26
37.6681,3915,205,1341,3710,21,114.3632334035287,44962,1143,5.236270753512133,84000021,USA,1313.4098851314068,29.195402298850574,-84.6701,Kentucky,US,2020-04-26T02:32:45Z,2020-04-26
31.1695,26512,1707,14927,24805,22,576.6905808800274,139002,1700,6.438593844296922,84000022,USA,3023.579666697555,6.412190706095353,-91.8678,Louisiana,US,2020-04-26T02:32:45Z,2020-04-26
44.6939,965,47,519,918,23,82.19719490360356,17774,156,4.870466321243524,84000023,USA,1513.9615981519685,16.16580310880829,-69.3819,Maine,US,2020-04-26T02:32:45Z,2020-04-26
39.0639,17766,875,1165,16891,24,298.9230793821987,89123,3760,4.925137903861308,84000024,USA,1499.5452889665482,21.164021164021165,-76.8021,Maryland,US,2020-04-26T02:32:45Z,2020-04-26
42.2302,53348,2730,NA,50618,25,777.240269635996,226845,4965,5.117342730749044,84000025,USA,3304.9611787804142,9.306815625702932,-71.5301,Massachusetts,US,2020-04-26T02:32:45Z,2020-04-26
43.3266,37074,3155,8342,33919,26,465.3294188126682,144044,2889,8.510007013001024,84000026,USA,1807.9492583333868,7.79252306198414,-84.5361,Michigan,US,2020-04-26T02:32:45Z,2020-04-26
45.6945,3446,244,1654,3202,27,69.66618052638198,59699,797,7.080673244341265,84000027,USA,1206.9069388405333,23.128264654672083,-93.9002,Minnesota,US,2020-04-26T02:32:45Z,2020-04-26
32.7416,5718,221,NA,5497,28,197.49889990556804,58957,996,3.8649877579573277,84000028,USA,2036.3663241924755,17.418677859391394,-89.6787,Mississippi,US,2020-04-26T02:32:45Z,2020-04-26
38.4561,6935,281,NA,6654,29,118.35569718417545,67218,850,4.051910598413843,84000029,USA,1147.171341503375,12.256669069935112,-92.2884,Missouri,US,2020-04-26T02:32:45Z,2020-04-26
46.9219,445,14,339,431,30,51.38645268346984,12497,61,3.146067415730337,84000030,USA,1443.0932565962307,13.707865168539326,-110.4544,Montana,US,2020-04-26T02:32:45Z,2020-04-26
41.1254,2719,50,NA,2669,31,178.26328681048363,19973,NA,1.8389113644722324,84000031,USA,1309.471359862372,NA,-98.2681,Nebraska,US,2020-04-26T02:32:45Z,2020-04-26
38.3135,4539,205,NA,4334,32,150.46257545918598,37208,NA,4.516413306895792,84000032,USA,1233.4019624775044,NA,-117.0554,Nevada,US,2020-04-26T02:32:45Z,2020-04-26
43.4525,1797,53,578,1744,33,135.30118631357348,17727,224,2.949360044518642,84000033,USA,1334.7157093938326,12.465219810795771,-71.5639,New Hampshire,US,2020-04-26T02:32:45Z,2020-04-26
40.2989,105498,5914,NA,99584,34,1187.7476162973321,213686,6722,5.6057934747578155,84000034,USA,2405.7805563717957,6.371684771275285,-74.521,New Jersey,US,2020-04-26T02:32:45Z,2020-04-26
34.8405,2660,93,614,2567,35,159.51708302024608,51510,412,3.4962406015037595,84000035,USA,3088.9943407416827,15.488721804511279,-106.2485,New Mexico,US,2020-04-26T02:32:45Z,2020-04-26
42.1657,282143,22009,23887,260134,36,1673.3442954980494,777568,57103,7.800654278149732,84000036,USA,4611.629482786486,20.239027727074568,-74.9481,New York,US,2020-04-26T02:32:45Z,2020-04-26
35.6301,8768,305,NA,8463,37,88.40603455881426,105265,456,3.4785583941605838,84000037,USA,1061.366472152553,5.200729927007299,-79.8064,North Carolina,US,2020-04-26T02:32:45Z,2020-04-26
47.5289,803,16,310,787,38,132.416913745964,19350,70,1.9925280199252802,84000038,USA,3190.8683449369905,8.7173100871731,-99.78399999999999,North Dakota,US,2020-04-26T02:32:45Z,2020-04-26
15.0979,14,2,11,12,69,25.388074858552155,65,NA,14.285714285714286,580,MNP,117.87320470042071,NA,145.6739,Northern Mariana Islands,US,2020-04-26T02:32:45Z,2020-04-26
40.3888,15587,711,NA,14876,39,139.4952147243656,111379,3115,4.561493552319241,84000039,USA,996.7817746060896,19.984602553409893,-82.7649,Ohio,US,2020-04-26T02:32:45Z,2020-04-26
35.5653,3194,194,2080,3000,40,87.3242101314675,53084,637,6.073888541014402,84000040,USA,1451.3207171630622,19.94364433312461,-96.9289,Oklahoma,US,2020-04-26T02:32:45Z,2020-04-26
44.571999999999996,2253,87,NA,2166,41,56.22556508814162,47377,536,3.8615179760319576,84000041,USA,1182.3340422462875,23.790501553484244,-122.0709,Oregon,US,2020-04-26T02:32:45Z,2020-04-26
40.5908,41153,1793,NA,39360,42,326.9355297562335,192935,2748,4.356912011274998,84000042,USA,1532.751110089639,6.677520472383544,-77.2098,Pennsylvania,US,2020-04-26T02:32:45Z,2020-04-26
18.2208,1307,83,NA,1224,72,44.5556840371336,10620,NA,6.350420811017598,630,PRI,362.03623907755076,NA,-66.5901,Puerto Rico,US,2020-04-26T02:32:45Z,2020-04-26
41.6809,7129,215,410,6914,44,672.9528461025089,50891,576,3.0158507504558845,84000044,USA,4803.93369210307,8.079674568663206,-71.5118,Rhode Island,US,2020-04-26T02:32:45Z,2020-04-26
