OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR 
6790,Slovenia,2020-04-05T00:00:00.000Z,977,43,14.82707444,46.12355026,Slovenia,a1f8bec8-8628-4e46-9c7e-238a386177b5,斯洛文尼亚,Slovénie,Eslovenia,Словения,سلوفينيا
6791,Slovenia,2020-04-06T00:00:00.000Z,997,20,14.82707444,46.12355026,Slovenia,a1f8bec8-8628-4e46-9c7e-238a386177b5,斯洛文尼亚,Slovénie,Eslovenia,Словения,سلوفينيا
6792,Slovenia,2020-04-07T00:00:00.000Z,1021,24,14.82707444,46.12355026,Slovenia,a1f8bec8-8628-4e46-9c7e-238a386177b5,斯洛文尼亚,Slovénie,Eslovenia,Словения,سلوفينيا
6793,Slovenia,2020-04-08T00:00:00.000Z,1055,34,14.82707444,46.12355026,Slovenia,a1f8bec8-8628-4e46-9c7e-238a386177b5,斯洛文尼亚,Slovénie,Eslovenia,Словения,سلوفينيا
6794,Slovenia,2020-04-09T00:00:00.000Z,1091,36,14.82707444,46.12355026,Slovenia,a1f8bec8-8628-4e46-9c7e-238a386177b5,斯洛文尼亚,Slovénie,Eslovenia,Словения,سلوفينيا
6795,Slovenia,2020-04-10T00:00:00.000Z,1124,33,14.82707444,46.12355026,Slovenia,a1f8bec8-8628-4e46-9c7e-238a386177b5,斯洛文尼亚,Slovénie,Eslovenia,Словения,سلوفينيا
6796,Slovenia,2020-04-11T00:00:00.000Z,1160,36,14.82707444,46.12355026,Slovenia,a1f8bec8-8628-4e46-9c7e-238a386177b5,斯洛文尼亚,Slovénie,Eslovenia,Словения,سلوفينيا
6797,Slovenia,2020-04-12T00:00:00.000Z,1188,28,14.82707444,46.12355026,Slovenia,a1f8bec8-8628-4e46-9c7e-238a386177b5,斯洛文尼亚,Slovénie,Eslovenia,Словения,سلوفينيا
6798,Somalia,2020-03-17T00:00:00.000Z,1,1,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6799,Somalia,2020-03-18T00:00:00.000Z,1,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6800,Somalia,2020-03-19T00:00:00.000Z,1,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6801,Somalia,2020-03-20T00:00:00.000Z,1,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6802,Somalia,2020-03-21T00:00:00.000Z,1,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6803,Somalia,2020-03-22T00:00:00.000Z,1,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6804,Somalia,2020-03-23T00:00:00.000Z,1,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6805,Somalia,2020-03-24T00:00:00.000Z,1,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6806,Somalia,2020-03-25T00:00:00.000Z,1,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6807,Somalia,2020-03-26T00:00:00.000Z,2,1,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6808,Somalia,2020-03-27T00:00:00.000Z,3,1,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6809,Somalia,2020-03-28T00:00:00.000Z,3,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6810,Somalia,2020-03-29T00:00:00.000Z,3,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6811,Somalia,2020-03-30T00:00:00.000Z,3,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6812,Somalia,2020-03-31T00:00:00.000Z,3,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6813,Somalia,2020-04-01T00:00:00.000Z,5,2,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6814,Somalia,2020-04-02T00:00:00.000Z,5,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6815,Somalia,2020-04-03T00:00:00.000Z,5,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6816,Somalia,2020-04-04T00:00:00.000Z,7,2,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6817,Somalia,2020-04-05T00:00:00.000Z,7,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6818,Somalia,2020-04-06T00:00:00.000Z,7,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6819,Somalia,2020-04-07T00:00:00.000Z,7,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6820,Somalia,2020-04-08T00:00:00.000Z,8,1,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6821,Somalia,2020-04-09T00:00:00.000Z,12,4,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6822,Somalia,2020-04-10T00:00:00.000Z,12,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6823,Somalia,2020-04-11T00:00:00.000Z,12,0,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6824,Somalia,2020-04-12T00:00:00.000Z,21,9,45.86255927,6.0637135,Somalia,b5ff48b9-7282-445c-8cd2-befce4e0bda7,索马里,Somalie,Somalia,Сомали,الصومال
6825,South Africa,2020-03-06T00:00:00.000Z,1,1,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6826,South Africa,2020-03-07T00:00:00.000Z,1,0,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6827,South Africa,2020-03-08T00:00:00.000Z,2,1,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6828,South Africa,2020-03-09T00:00:00.000Z,3,1,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6829,South Africa,2020-03-10T00:00:00.000Z,7,4,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6830,South Africa,2020-03-11T00:00:00.000Z,7,0,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6831,South Africa,2020-03-12T00:00:00.000Z,13,6,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6832,South Africa,2020-03-13T00:00:00.000Z,17,4,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6833,South Africa,2020-03-14T00:00:00.000Z,17,0,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6834,South Africa,2020-03-15T00:00:00.000Z,38,21,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6835,South Africa,2020-03-16T00:00:00.000Z,51,13,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6836,South Africa,2020-03-17T00:00:00.000Z,62,11,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6837,South Africa,2020-03-18T00:00:00.000Z,85,23,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6838,South Africa,2020-03-19T00:00:00.000Z,116,31,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6839,South Africa,2020-03-20T00:00:00.000Z,150,34,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6840,South Africa,2020-03-21T00:00:00.000Z,205,55,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6841,South Africa,2020-03-22T00:00:00.000Z,240,35,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6842,South Africa,2020-03-23T00:00:00.000Z,274,34,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6843,South Africa,2020-03-24T00:00:00.000Z,402,128,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6844,South Africa,2020-03-25T00:00:00.000Z,554,152,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6845,South Africa,2020-03-26T00:00:00.000Z,709,155,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6846,South Africa,2020-03-27T00:00:00.000Z,927,218,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6847,South Africa,2020-03-28T00:00:00.000Z,1170,243,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6848,South Africa,2020-03-29T00:00:00.000Z,1187,17,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6849,South Africa,2020-03-30T00:00:00.000Z,1280,93,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6850,South Africa,2020-03-31T00:00:00.000Z,1326,46,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6851,South Africa,2020-04-01T00:00:00.000Z,1353,27,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6852,South Africa,2020-04-02T00:00:00.000Z,1380,27,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6853,South Africa,2020-04-03T00:00:00.000Z,1462,82,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6854,South Africa,2020-04-04T00:00:00.000Z,1505,43,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6855,South Africa,2020-04-05T00:00:00.000Z,1585,80,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6856,South Africa,2020-04-06T00:00:00.000Z,1655,70,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6857,South Africa,2020-04-07T00:00:00.000Z,1686,31,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6858,South Africa,2020-04-08T00:00:00.000Z,1749,63,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6859,South Africa,2020-04-09T00:00:00.000Z,1845,96,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6860,South Africa,2020-04-10T00:00:00.000Z,1934,89,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6861,South Africa,2020-04-11T00:00:00.000Z,2003,69,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6862,South Africa,2020-04-12T00:00:00.000Z,2028,25,25.08871199,-28.99321352,South Africa,36a8fa2c-5b69-47e3-bac8-dc657e44de43,南非,Afrique du Sud,Sudáfrica,Южная Африка,جنوب أفريقيا
6863,South Sudan,2020-04-06T00:00:00.000Z,1,1,30.34067655,7.27961187,South Sudan,322068a7-b312-4393-b5d1-fe2dc7a5c78a,南苏丹,Soudan du Sud, Sudán del Sur ,Южный Судан,جنوب السودان
6864,South Sudan,2020-04-07T00:00:00.000Z,1,0,30.34067655,7.27961187,South Sudan,322068a7-b312-4393-b5d1-fe2dc7a5c78a,南苏丹,Soudan du Sud, Sudán del Sur ,Южный Судан,جنوب السودان
6865,South Sudan,2020-04-08T00:00:00.000Z,1,0,30.34067655,7.27961187,South Sudan,322068a7-b312-4393-b5d1-fe2dc7a5c78a,南苏丹,Soudan du Sud, Sudán del Sur ,Южный Судан,جنوب السودان
6866,South Sudan,2020-04-09T00:00:00.000Z,1,0,30.34067655,7.27961187,South Sudan,322068a7-b312-4393-b5d1-fe2dc7a5c78a,南苏丹,Soudan du Sud, Sudán del Sur ,Южный Судан,جنوب السودان
6867,South Sudan,2020-04-10T00:00:00.000Z,3,2,30.34067655,7.27961187,South Sudan,322068a7-b312-4393-b5d1-fe2dc7a5c78a,南苏丹,Soudan du Sud, Sudán del Sur ,Южный Судан,جنوب السودان
6868,South Sudan,2020-04-11T00:00:00.000Z,3,0,30.34067655,7.27961187,South Sudan,322068a7-b312-4393-b5d1-fe2dc7a5c78a,南苏丹,Soudan du Sud, Sudán del Sur ,Южный Судан,جنوب السودان
6869,South Sudan,2020-04-12T00:00:00.000Z,4,1,30.34067655,7.27961187,South Sudan,322068a7-b312-4393-b5d1-fe2dc7a5c78a,南苏丹,Soudan du Sud, Sudán del Sur ,Южный Судан,جنوب السودان
6870,Spain,2020-02-01T00:00:00.000Z,1,1,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6871,Spain,2020-02-02T00:00:00.000Z,1,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6872,Spain,2020-02-03T00:00:00.000Z,1,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6873,Spain,2020-02-04T00:00:00.000Z,1,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6874,Spain,2020-02-05T00:00:00.000Z,1,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6875,Spain,2020-02-06T00:00:00.000Z,1,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6876,Spain,2020-02-07T00:00:00.000Z,1,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6877,Spain,2020-02-08T00:00:00.000Z,1,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6878,Spain,2020-02-09T00:00:00.000Z,1,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6879,Spain,2020-02-10T00:00:00.000Z,2,1,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6880,Spain,2020-02-11T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6881,Spain,2020-02-12T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6882,Spain,2020-02-13T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6883,Spain,2020-02-14T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6884,Spain,2020-02-15T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6885,Spain,2020-02-16T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6886,Spain,2020-02-17T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6887,Spain,2020-02-18T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6888,Spain,2020-02-19T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6889,Spain,2020-02-20T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6890,Spain,2020-02-21T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6891,Spain,2020-02-22T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6892,Spain,2020-02-23T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6893,Spain,2020-02-24T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6894,Spain,2020-02-25T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6895,Spain,2020-02-26T00:00:00.000Z,2,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6896,Spain,2020-02-27T00:00:00.000Z,12,10,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6897,Spain,2020-02-28T00:00:00.000Z,25,13,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6898,Spain,2020-02-29T00:00:00.000Z,32,7,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6899,Spain,2020-03-01T00:00:00.000Z,45,13,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6900,Spain,2020-03-02T00:00:00.000Z,45,0,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6901,Spain,2020-03-03T00:00:00.000Z,114,69,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6902,Spain,2020-03-04T00:00:00.000Z,151,37,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6903,Spain,2020-03-05T00:00:00.000Z,198,47,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6904,Spain,2020-03-06T00:00:00.000Z,257,59,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6905,Spain,2020-03-07T00:00:00.000Z,374,117,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6906,Spain,2020-03-08T00:00:00.000Z,430,56,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6907,Spain,2020-03-09T00:00:00.000Z,589,159,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6908,Spain,2020-03-10T00:00:00.000Z,1024,435,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6909,Spain,2020-03-11T00:00:00.000Z,1639,615,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6910,Spain,2020-03-12T00:00:00.000Z,2140,501,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6911,Spain,2020-03-13T00:00:00.000Z,2965,825,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6912,Spain,2020-03-14T00:00:00.000Z,4231,1266,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6913,Spain,2020-03-15T00:00:00.000Z,5753,1522,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6914,Spain,2020-03-16T00:00:00.000Z,7753,2000,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6915,Spain,2020-03-17T00:00:00.000Z,9191,1438,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6916,Spain,2020-03-18T00:00:00.000Z,11178,1987,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6917,Spain,2020-03-19T00:00:00.000Z,13716,2538,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6918,Spain,2020-03-20T00:00:00.000Z,17147,3431,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6919,Spain,2020-03-21T00:00:00.000Z,19980,2833,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6920,Spain,2020-03-22T00:00:00.000Z,24926,4946,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6921,Spain,2020-03-23T00:00:00.000Z,28572,3646,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6922,Spain,2020-03-24T00:00:00.000Z,33089,4517,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6923,Spain,2020-03-25T00:00:00.000Z,39673,6584,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
